Acero		
Tiempo	Fuerza	Desplazamiento
seg	N	mm
541.79	6023.836	45.14637
541.8	6023.932	45.1472
541.81	6023.932	45.14803
541.82	6023.932	45.14888
541.83	6024.027	45.14972
541.84	6024.027	45.15056
541.85	6024.027	45.15139
541.86	6024.17	45.15222
541.87	6024.17	45.15305
541.88	6024.17	45.15388
541.89	6024.265	45.15471
541.9	6024.265	45.15554
541.91	6024.265	45.15638
541.92	6024.313	45.15722
541.93	6024.408	45.15806
541.94	6024.408	45.15892
541.95	6024.408	45.15976
541.96	6024.408	45.1606
541.97	6024.504	45.16144
541.98	6024.504	45.16227
541.99	6024.504	45.16309
542	6024.504	45.16391
542.01	6024.647	45.16474
542.02	6024.647	45.16556
542.03	6024.647	45.16639
542.04	6024.647	45.16721
542.05	6024.742	45.16803
542.06	6024.742	45.16887
542.07	6024.742	45.16971
542.08	6024.742	45.17055
542.09	6024.79	45.17139
542.1	6024.885	45.17222
542.11	6024.885	45.17305
542.12	6024.885	45.17387
542.13	6024.98	45.17471
542.14	6024.98	45.17554
542.15	6024.98	45.17638
542.16	6025.124	45.17721
542.17	6025.124	45.17805
542.18	6025.124	45.17889
542.19	6025.171	45.17975
542.2	6025.219	45.18059
542.21	6025.219	45.18144
542.22	6025.219	45.18227
542.23	6025.219	45.18309
542.24	6025.362	45.18392
542.25	6025.362	45.18475
542.26	6025.362	45.18557
542.27	6025.362	45.18639
542.28	6025.41	45.18722
542.29	6025.458	45.18804
542.3	6025.458	45.18887
542.31	6025.458	45.18971
542.32	6025.553	45.19055
542.33	6025.601	45.19139
542.34	6025.601	45.19223
542.35	6025.601	45.19306
542.36	6025.696	45.1939
542.37	6025.696	45.19472
542.38	6025.696	45.19555
542.39	6025.696	45.19638
542.4	6025.744	45.19722
542.41	6025.839	45.19805
542.42	6025.839	45.19889
542.43	6025.839	45.19973
542.44	6025.934	45.20058
542.45	6025.934	45.20143
542.46	6025.934	45.20227
542.47	6025.982	45.2031
542.48	6026.077	45.20393
542.49	6026.077	45.20475
542.5	6026.077	45.20557
542.51	6026.077	45.20639
542.52	6026.173	45.20722
542.53	6026.173	45.20804
542.54	6026.173	45.20887
542.55	6026.173	45.2097
542.56	6026.22	45.21054
542.57	6026.268	45.21138
542.58	6026.268	45.21222
542.59	6026.268	45.21305
542.6	6026.268	45.21389
542.61	6026.411	45.21472
542.62	6026.411	45.21554
542.63	6026.411	45.21637
542.64	6026.459	45.21721
542.65	6026.506	45.21804
542.66	6026.506	45.21888
542.67	6026.506	45.21973
542.68	6026.506	45.22056
542.69	6026.649	45.22142
542.7	6026.649	45.22226
542.71	6026.649	45.2231
542.72	6026.697	45.22394
542.73	6026.745	45.22477
542.74	6026.745	45.22558
542.75	6026.745	45.22641
542.76	6026.888	45.22723
542.77	6026.888	45.22806
542.78	6026.888	45.22887
542.79	6026.888	45.2297
542.8	6026.888	45.23053
542.81	6026.983	45.23137
542.82	6026.983	45.23221
542.83	6026.983	45.23304
542.84	6026.983	45.23389
542.85	6027.031	45.23472
542.86	6027.126	45.23555
542.87	6027.126	45.23637
542.88	6027.126	45.23721
542.89	6027.222	45.23804
542.9	6027.222	45.23888
542.91	6027.222	45.23972
542.92	6027.27	45.24056
542.93	6027.365	45.24139
542.94	6027.365	45.24224
542.95	6027.365	45.24309
542.96	6027.413	45.24394
542.97	6027.46	45.24477
542.98	6027.46	45.24561
542.99	6027.46	45.24643
543	6027.508	45.24725
543.01	6027.603	45.24807
543.02	6027.603	45.24889
543.03	6027.603	45.24972
543.04	6027.699	45.25054
543.05	6027.699	45.25137
543.06	6027.699	45.25221
543.07	6027.699	45.25305
543.08	6027.746	45.25388
543.09	6027.842	45.25473
543.1	6027.842	45.25556
543.11	6027.842	45.2564
543.12	6027.842	45.25722
543.13	6027.937	45.25805
543.14	6027.937	45.25888
543.15	6027.937	45.25972
543.16	6027.984	45.26055
543.17	6028.08	45.26139
543.18	6028.08	45.26224
543.19	6028.127	45.26308
543.2	6028.175	45.26393
543.21	6028.175	45.26477
543.22	6028.318	45.2656
543.23	6028.318	45.26643
543.24	6028.318	45.26725
543.25	6028.318	45.26807
543.26	6028.414	45.26891
543.27	6028.414	45.26973
543.28	6028.414	45.27055
543.29	6028.414	45.27137
543.3	6028.557	45.2722
543.31	6028.557	45.27304
543.32	6028.557	45.27388
543.33	6028.604	45.27473
543.34	6028.652	45.27556
543.35	6028.652	45.27639
543.36	6028.652	45.27722
543.37	6028.7	45.27805
543.38	6028.748	45.27887
543.39	6028.748	45.27971
543.4	6028.748	45.28055
543.41	6028.795	45.28138
543.42	6028.891	45.28223
543.43	6028.891	45.28307
543.44	6028.891	45.28392
543.45	6028.986	45.28476
543.46	6028.986	45.2856
543.47	6029.034	45.28644
543.48	6029.129	45.28727
543.49	6029.129	45.28808
543.5	6029.177	45.28891
543.51	6029.225	45.28973
543.52	6029.225	45.29055
543.53	6029.368	45.29137
543.54	6029.368	45.29221
543.55	6029.368	45.29304
543.56	6029.368	45.29387
543.57	6029.463	45.29471
543.58	6029.463	45.29555
543.59	6029.463	45.29639
543.6	6029.511	45.29722
543.61	6029.606	45.29806
543.62	6029.606	45.29889
543.63	6029.606	45.29972
543.64	6029.653	45.30054
543.65	6029.701	45.30138
543.66	6029.701	45.30222
543.67	6029.701	45.30306
543.68	6029.844	45.30389
543.69	6029.844	45.30474
543.7	6029.844	45.30559
543.71	6029.939	45.30643
543.72	6029.939	45.30727
543.73	6029.939	45.30809
543.74	6029.987	45.30892
543.75	6030.083	45.30974
543.76	6030.083	45.31056
543.77	6030.13	45.31139
543.78	6030.178	45.31222
543.79	6030.178	45.31304
543.8	6030.226	45.31387
543.81	6030.321	45.31471
543.82	6030.321	45.31555
543.83	6030.369	45.31639
543.84	6030.417	45.31724
543.85	6030.417	45.31806
543.86	6030.417	45.3189
543.87	6030.512	45.31972
543.88	6030.56	45.32054
543.89	6030.56	45.32137
543.9	6030.56	45.32221
543.91	6030.655	45.32305
543.92	6030.655	45.32388
543.93	6030.655	45.32472
543.94	6030.798	45.32557
543.95	6030.798	45.32642
543.96	6030.798	45.32726
543.97	6030.798	45.3281
543.98	6030.894	45.32893
543.99	6030.894	45.32975
544	6030.989	45.33056
544.01	6031.036	45.33139
544.02	6031.036	45.33222
544.03	6031.084	45.33304
544.04	6031.132	45.33386
544.05	6031.132	45.3347
544.06	6031.132	45.33553
544.07	6031.227	45.33638
544.08	6031.227	45.33722
544.09	6031.227	45.33805
544.1	6031.275	45.33889
544.11	6031.37	45.33971
544.12	6031.37	45.34054
544.13	6031.37	45.34137
544.14	6031.465	45.34221
544.15	6031.465	45.34304
544.16	6031.465	45.34388
544.17	6031.561	45.34472
544.18	6031.608	45.34556
544.19	6031.608	45.34642
544.2	6031.608	45.34726
544.21	6031.704	45.3481
544.22	6031.704	45.34893
544.23	6031.799	45.34976
544.24	6031.847	45.35057
544.25	6031.847	45.35139
544.26	6031.847	45.35223
544.27	6031.942	45.35305
544.28	6031.942	45.35386
544.29	6031.99	45.3547
544.3	6032.085	45.35553
544.31	6032.085	45.35637
544.32	6032.085	45.3572
544.33	6032.181	45.35804
544.34	6032.181	45.35889
544.35	6032.181	45.35972
544.36	6032.229	45.36054
544.37	6032.324	45.36136
544.38	6032.324	45.36221
544.39	6032.324	45.36303
544.4	6032.419	45.36388
544.41	6032.419	45.36471
544.42	6032.419	45.36554
544.43	6032.419	45.36639
544.44	6032.563	45.36724
544.45	6032.563	45.36808
544.46	6032.563	45.36893
544.47	6032.658	45.36977
544.48	6032.658	45.37058
544.49	6032.705	45.37141
544.5	6032.801	45.37223
544.51	6032.801	45.37305
544.52	6032.801	45.37389
544.53	6032.896	45.37471
544.54	6032.896	45.37553
544.55	6032.944	45.37637
544.56	6033.039	45.37721
544.57	6033.039	45.37804
544.58	6033.087	45.37888
544.59	6033.134	45.37973
544.6	6033.134	45.38055
544.61	6033.134	45.38139
544.62	6033.277	45.38221
544.63	6033.277	45.38304
544.64	6033.277	45.38387
544.65	6033.277	45.38472
544.66	6033.373	45.38554
544.67	6033.373	45.38638
544.68	6033.373	45.38723
544.69	6033.516	45.38807
544.7	6033.516	45.38892
544.71	6033.516	45.38976
544.72	6033.563	45.39059
544.73	6033.611	45.39143
544.74	6033.611	45.39225
544.75	6033.659	45.39307
544.76	6033.707	45.39389
544.77	6033.707	45.39472
544.78	6033.85	45.39553
544.79	6033.85	45.39636
544.8	6033.85	45.39719
544.81	6033.945	45.39803
544.82	6033.945	45.39888
544.83	6033.945	45.39971
544.84	6033.993	45.40055
544.85	6034.088	45.40139
544.86	6034.088	45.40221
544.87	6034.136	45.40304
544.88	6034.184	45.40387
544.89	6034.184	45.40471
544.9	6034.184	45.40554
544.91	6034.327	45.40638
544.92	6034.327	45.40722
544.93	6034.327	45.40806
544.94	6034.422	45.40891
544.95	6034.422	45.40975
544.96	6034.422	45.41059
544.97	6034.47	45.41144
544.98	6034.565	45.41226
544.99	6034.565	45.41307
545	6034.565	45.41391
545.01	6034.66	45.41473
545.02	6034.66	45.41555
545.03	6034.708	45.41637
545.04	6034.803	45.4172
545.05	6034.803	45.41802
545.06	6034.851	45.41887
545.07	6034.899	45.41971
545.08	6034.899	45.42054
545.09	6034.946	45.42139
545.1	6035.042	45.42221
545.11	6035.042	45.42304
545.12	6035.042	45.42387
545.13	6035.089	45.4247
545.14	6035.137	45.42554
545.15	6035.137	45.42638
545.16	6035.137	45.42721
545.17	6035.232	45.42805
545.18	6035.28	45.42889
545.19	6035.28	45.42974
545.2	6035.28	45.43058
545.21	6035.375	45.43143
545.22	6035.375	45.43227
545.23	6035.375	45.43309
545.24	6035.519	45.43392
545.25	6035.519	45.43474
545.26	6035.519	45.43556
545.27	6035.614	45.43639
545.28	6035.614	45.43721
545.29	6035.614	45.43803
545.3	6035.662	45.43887
545.31	6035.757	45.43971
545.32	6035.757	45.44054
545.33	6035.757	45.44138
545.34	6035.853	45.44222
545.35	6035.853	45.44306
545.36	6035.853	45.44389
545.37	6035.853	45.44471
545.38	6035.996	45.44554
545.39	6035.996	45.44637
545.4	6035.996	45.44721
545.41	6036.043	45.44805
545.42	6036.091	45.44888
545.43	6036.091	45.44973
545.44	6036.091	45.45057
545.45	6036.139	45.45143
545.46	6036.186	45.45226
545.47	6036.186	45.4531
545.48	6036.186	45.45393
545.49	6036.186	45.45475
545.5	6036.329	45.45556
545.51	6036.329	45.45639
545.52	6036.329	45.45722
545.53	6036.377	45.45804
545.54	6036.425	45.45887
545.55	6036.425	45.4597
545.56	6036.472	45.46054
545.57	6036.568	45.46138
545.58	6036.568	45.46221
545.59	6036.568	45.46305
545.6	6036.663	45.46389
545.61	6036.663	45.46471
545.62	6036.663	45.46554
545.63	6036.663	45.46637
545.64	6036.806	45.46721
545.65	6036.806	45.46804
545.66	6036.806	45.46888
545.67	6036.806	45.46972
545.68	6036.806	45.47056
545.69	6036.806	45.47141
545.7	6036.901	45.47225
545.71	6036.901	45.4731
545.72	6036.901	45.47394
545.73	6037.044	45.47476
545.74	6037.044	45.47558
545.75	6037.044	45.47641
545.76	6037.092	45.47723
545.77	6037.14	45.47805
545.78	6037.14	45.47887
545.79	6037.14	45.4797
545.8	6037.14	45.48053
545.81	6037.283	45.48137
545.82	6037.283	45.48221
545.83	6037.283	45.48305
545.84	6037.283	45.48389
545.85	6037.331	45.48472
545.86	6037.378	45.48555
545.87	6037.378	45.48637
545.88	6037.378	45.48721
545.89	6037.521	45.48804
545.9	6037.521	45.48888
545.91	6037.521	45.48971
545.92	6037.569	45.49055
545.93	6037.617	45.49139
545.94	6037.617	45.49224
545.95	6037.617	45.49308
545.96	6037.665	45.49393
545.97	6037.76	45.49477
545.98	6037.76	45.49558
545.99	6037.76	45.49642
546	6037.76	45.49724
546.01	6037.76	45.49806
546.02	6037.855	45.49889
546.03	6037.855	45.49972
546.04	6037.855	45.50054
546.05	6037.998	45.50137
546.06	6037.998	45.5022
546.07	6037.998	45.50304
546.08	6038.094	45.50388
546.09	6038.094	45.50472
546.1	6038.094	45.50555
546.11	6038.094	45.50639
546.12	6038.189	45.50722
546.13	6038.237	45.50804
546.14	6038.237	45.50888
546.15	6038.237	45.50972
546.16	6038.237	45.51055
546.17	6038.284	45.51138
546.18	6038.332	45.51223
546.19	6038.332	45.51307
546.2	6038.332	45.51393
546.21	6038.475	45.51476
546.22	6038.475	45.5156
546.23	6038.475	45.51644
546.24	6038.523	45.51725
546.25	6038.57	45.51807
546.26	6038.57	45.51889
546.27	6038.57	45.51972
546.28	6038.666	45.52054
546.29	6038.666	45.52136
546.3	6038.666	45.5222
546.31	6038.666	45.52303
546.32	6038.713	45.52388
546.33	6038.809	45.52472
546.34	6038.809	45.52555
546.35	6038.809	45.52639
546.36	6038.904	45.52722
546.37	6038.904	45.52805
546.38	6038.904	45.52888
546.39	6039.047	45.52972
546.4	6039.047	45.53055
546.41	6039.047	45.53138
546.42	6039.047	45.53222
546.43	6039.143	45.53306
546.44	6039.143	45.53392
546.45	6039.143	45.53476
546.46	6039.143	45.5356
546.47	6039.286	45.53644
546.48	6039.286	45.53726
546.49	6039.286	45.53808
546.5	6039.286	45.53889
546.51	6039.381	45.53973
546.52	6039.381	45.54055
546.53	6039.381	45.54137
546.54	6039.429	45.5422
546.55	6039.524	45.54303
546.56	6039.524	45.54387
546.57	6039.572	45.54471
546.58	6039.62	45.54555
546.59	6039.62	45.54639
546.6	6039.62	45.54722
546.61	6039.763	45.54805
546.62	6039.763	45.54887
546.63	6039.763	45.54971
546.64	6039.81	45.55054
546.65	6039.858	45.55138
546.66	6039.858	45.55221
546.67	6039.906	45.55305
546.68	6040.001	45.55389
546.69	6040.001	45.55474
546.7	6040.001	45.55558
546.71	6040.096	45.55643
546.72	6040.096	45.55727
546.73	6040.096	45.55809
546.74	6040.144	45.55892
546.75	6040.239	45.55974
546.76	6040.239	45.56056
546.77	6040.287	45.56139
546.78	6040.334	45.56222
546.79	6040.334	45.56304
546.8	6040.334	45.56387
546.81	6040.43	45.56471
546.82	6040.478	45.56554
546.83	6040.478	45.56638
546.84	6040.525	45.56722
546.85	6040.573	45.56806
546.86	6040.573	45.56889
546.87	6040.621	45.56972
546.88	6040.716	45.57055
546.89	6040.716	45.57138
546.9	6040.716	45.57222
546.91	6040.812	45.57305
546.92	6040.812	45.57388
546.93	6040.812	45.57473
546.94	6040.907	45.57557
546.95	6040.907	45.57642
546.96	6040.907	45.57726
546.97	6041.05	45.5781
546.98	6041.05	45.57893
546.99	6041.05	45.57975
547	6041.146	45.58057
547.01	6041.146	45.58139
547.02	6041.193	45.58223
547.03	6041.289	45.58305
547.04	6041.289	45.58387
547.05	6041.336	45.5847
547.06	6041.384	45.58553
547.07	6041.384	45.58638
547.08	6041.527	45.58722
547.09	6041.527	45.58805
547.1	6041.527	45.58889
547.11	6041.575	45.58972
547.12	6041.622	45.59054
547.13	6041.622	45.59137
547.14	6041.765	45.59221
547.15	6041.765	45.59304
547.16	6041.765	45.59388
547.17	6041.813	45.59472
547.18	6041.86	45.59556
547.19	6041.86	45.59641
547.2	6041.956	45.59725
547.21	6042.003	45.59809
547.22	6042.003	45.59894
547.23	6042.099	45.59976
547.24	6042.099	45.60058
547.25	6042.146	45.60141
547.26	6042.242	45.60223
547.27	6042.242	45.60305
547.28	6042.242	45.60387
547.29	6042.337	45.6047
547.3	6042.337	45.60553
547.31	6042.433	45.60637
547.32	6042.48	45.60721
547.33	6042.48	45.60804
547.34	6042.576	45.60889
547.35	6042.576	45.60972
547.36	6042.671	45.61055
547.37	6042.719	45.61139
547.38	6042.719	45.61221
547.39	6042.767	45.61304
547.4	6042.814	45.61388
547.41	6042.814	45.61472
547.42	6042.91	45.61555
547.43	6042.958	45.61639
547.44	6042.958	45.61724
547.45	6043.053	45.61808
547.46	6043.053	45.61893
547.47	6043.053	45.61977
547.48	6043.101	45.62059
547.49	6043.196	45.62142
547.5	6043.196	45.62224
547.51	6043.243	45.62306
547.52	6043.291	45.62389
547.53	6043.339	45.62472
547.54	6043.386	45.62554
547.55	6043.386	45.62637
547.56	6043.482	45.62721
547.57	6043.529	45.62804
547.58	6043.529	45.62888
547.59	6043.577	45.62973
547.6	6043.625	45.63056
547.61	6043.625	45.6314
547.62	6043.768	45.63222
547.63	6043.768	45.63305
547.64	6043.815	45.63388
547.65	6043.863	45.63472
547.66	6043.863	45.63555
547.67	6043.958	45.63638
547.68	6044.006	45.63723
547.69	6044.006	45.63807
547.7	6044.054	45.63892
547.71	6044.102	45.63976
547.72	6044.102	45.64059
547.73	6044.149	45.64143
547.74	6044.245	45.64225
547.75	6044.245	45.64307
547.76	6044.245	45.64389
547.77	6044.292	45.64473
547.78	6044.34	45.64555
547.79	6044.34	45.64637
547.8	6044.436	45.64721
547.81	6044.483	45.64803
547.82	6044.483	45.64888
547.83	6044.579	45.64972
547.84	6044.579	45.65055
547.85	6044.722	45.65139
547.86	6044.722	45.65222
547.87	6044.722	45.65305
547.88	6044.817	45.65387
547.89	6044.817	45.65471
547.9	6044.817	45.65554
547.91	6044.96	45.65638
547.92	6044.96	45.65722
547.93	6044.96	45.65806
547.94	6045.008	45.65891
547.95	6045.055	45.65976
547.96	6045.055	45.6606
547.97	6045.198	45.66144
547.98	6045.198	45.66227
547.99	6045.198	45.66308
548	6045.294	45.66391
548.01	6045.294	45.66473
548.02	6045.294	45.66555
548.03	6045.341	45.66637
548.04	6045.437	45.6672
548.05	6045.437	45.66803
548.06	6045.437	45.66887
548.07	6045.484	45.66971
548.08	6045.532	45.67055
548.09	6045.532	45.67139
548.1	6045.627	45.67222
548.11	6045.675	45.67305
548.12	6045.675	45.67387
548.13	6045.771	45.67471
548.14	6045.771	45.67554
548.15	6045.818	45.67638
548.16	6045.866	45.67721
548.17	6045.866	45.67805
548.18	6046.009	45.67889
548.19	6046.009	45.67974
548.2	6046.009	45.68059
548.21	6046.104	45.68144
548.22	6046.104	45.68227
548.23	6046.104	45.68309
548.24	6046.104	45.68392
548.25	6046.248	45.68474
548.26	6046.248	45.68556
548.27	6046.248	45.68639
548.28	6046.295	45.68721
548.29	6046.343	45.68804
548.3	6046.343	45.68887
548.31	6046.486	45.68971
548.32	6046.486	45.69054
548.33	6046.486	45.69138
548.34	6046.534	45.69223
548.35	6046.581	45.69306
548.36	6046.581	45.6939
548.37	6046.629	45.69472
548.38	6046.724	45.69555
548.39	6046.724	45.69638
548.4	6046.772	45.69722
548.41	6046.82	45.69805
548.42	6046.82	45.69888
548.43	6046.867	45.69973
548.44	6046.963	45.70057
548.45	6046.963	45.70143
548.46	6047.01	45.70227
548.47	6047.058	45.7031
548.48	6047.058	45.70393
548.49	6047.201	45.70475
548.5	6047.201	45.70557
548.51	6047.201	45.70639
548.52	6047.249	45.70722
548.53	6047.296	45.70804
548.54	6047.296	45.70887
548.55	6047.296	45.7097
548.56	6047.439	45.71053
548.57	6047.439	45.71138
548.58	6047.439	45.71222
548.59	6047.487	45.71305
548.6	6047.535	45.71389
548.61	6047.535	45.71472
548.62	6047.63	45.71555
548.63	6047.678	45.71637
548.64	6047.678	45.71721
548.65	6047.773	45.71804
548.66	6047.773	45.71888
548.67	6047.821	45.71972
548.68	6047.917	45.72056
548.69	6047.917	45.72141
548.7	6047.964	45.72225
548.71	6048.012	45.7231
548.72	6048.012	45.72394
548.73	6048.012	45.72477
548.74	6048.155	45.72558
548.75	6048.155	45.72641
548.76	6048.155	45.72723
548.77	6048.203	45.72805
548.78	6048.25	45.72887
548.79	6048.25	45.7297
548.8	6048.298	45.73053
548.81	6048.346	45.73137
548.82	6048.346	45.73221
548.83	6048.346	45.73304
548.84	6048.489	45.73389
548.85	6048.489	45.73472
548.86	6048.489	45.73555
548.87	6048.536	45.73637
548.88	6048.584	45.73721
548.89	6048.584	45.73804
548.9	6048.632	45.73888
548.91	6048.727	45.73971
548.92	6048.727	45.74055
548.93	6048.822	45.74139
548.94	6048.822	45.74224
548.95	6048.87	45.74308
548.96	6048.965	45.74394
548.97	6048.965	45.74477
548.98	6049.013	45.74559
548.99	6049.061	45.74642
549	6049.061	45.74724
549.01	6049.061	45.74806
549.02	6049.204	45.74889
549.03	6049.204	45.74972
549.04	6049.204	45.75054
549.05	6049.251	45.75137
549.06	6049.299	45.75221
549.07	6049.299	45.75305
549.08	6049.299	45.75388
549.09	6049.442	45.75473
549.1	6049.442	45.75556
549.11	6049.442	45.75639
549.12	6049.49	45.75722
549.13	6049.538	45.75805
549.14	6049.538	45.75888
549.15	6049.585	45.75971
549.16	6049.681	45.76055
549.17	6049.681	45.76138
549.18	6049.729	45.76223
549.19	6049.776	45.76308
549.2	6049.776	45.76393
549.21	6049.824	45.76477
549.22	6049.919	45.7656
549.23	6049.919	45.76644
549.24	6049.967	45.76726
549.25	6050.015	45.76808
549.26	6050.015	45.76889
549.27	6050.062	45.76972
549.28	6050.158	45.77054
549.29	6050.158	45.77137
549.3	6050.158	45.7722
549.31	6050.253	45.77303
549.32	6050.253	45.77388
549.33	6050.253	45.77472
549.34	6050.301	45.77555
549.35	6050.396	45.77639
549.36	6050.396	45.77722
549.37	6050.396	45.77804
549.38	6050.491	45.77887
549.39	6050.491	45.77971
549.4	6050.491	45.78054
549.41	6050.539	45.78138
549.42	6050.634	45.78222
549.43	6050.634	45.78306
549.44	6050.634	45.78392
549.45	6050.73	45.78476
549.46	6050.73	45.7856
549.47	6050.73	45.78644
549.48	6050.825	45.78726
549.49	6050.825	45.78808
549.5	6050.873	45.78891
549.51	6050.968	45.78973
549.52	6050.968	45.79055
549.53	6050.968	45.79137
549.54	6051.016	45.79221
549.55	6051.063	45.79303
549.56	6051.063	45.79387
549.57	6051.063	45.79471
549.58	6051.207	45.79555
549.59	6051.207	45.79639
549.6	6051.207	45.79722
549.61	6051.254	45.79805
549.62	6051.302	45.79889
549.63	6051.302	45.79971
549.64	6051.35	45.80054
549.65	6051.445	45.80138
549.66	6051.445	45.80221
549.67	6051.445	45.80305
549.68	6051.493	45.80389
549.69	6051.541	45.80474
549.7	6051.541	45.80558
549.71	6051.541	45.80644
549.72	6051.684	45.80727
549.73	6051.684	45.80811
549.74	6051.684	45.80892
549.75	6051.731	45.80974
549.76	6051.779	45.81057
549.77	6051.779	45.81139
549.78	6051.827	45.81222
549.79	6051.922	45.81304
549.8	6051.922	45.81387
549.81	6051.922	45.81471
549.82	6052.017	45.81555
549.83	6052.017	45.81639
549.84	6052.017	45.81723
549.85	6052.065	45.81806
549.86	6052.16	45.8189
549.87	6052.16	45.81972
549.88	6052.16	45.82055
549.89	6052.256	45.82137
549.9	6052.256	45.82221
549.91	6052.256	45.82304
549.92	6052.398	45.82388
549.93	6052.398	45.82473
549.94	6052.398	45.82558
549.95	6052.494	45.82643
549.96	6052.494	45.82727
549.97	6052.542	45.8281
549.98	6052.637	45.82893
549.99	6052.637	45.82975
550	6052.637	45.83058
